comp_sig_gzip_ratio,comp_sig_lzma_ratio,comp_sig_lempel_ziv_complexity,comp_rr_approx_entropy,comp_rr_permutation_entropy,OTHER_vs_NORM
-0.4833224041073286,-0.5458139861513932,-0.042006495288636245,0.7593862525370328,-0.1751182423511101,1
-0.34310180157115305,-0.17127752898414333,-0.19763637551794613,-1.1762733767173916,-1.4291409102648212,0
1.2226949267494802,1.0011844238872503,0.6194204956859276,-1.3277232594373092,-1.0075292609272835,1
1.299482399566911,1.245447330735456,2.1368118279216923,0.8974669642217662,0.4931948694510478,0
-1.6418116679181174,-1.7671285203924272,-0.6645260162058731,1.1178936333011458,0.8094617247486076,0
-1.0976221866467668,-1.1646133501668507,-0.7423409563205282,0.0983481549291671,0.9529685757340299,1
-0.00924322410406674,0.20325892818310767,-0.39217372580458176,-0.20457188999354609,-0.7448020909206114,1
1.3495611861869738,1.3268682996848584,1.2030325465458374,0.38765591793311716,0.7703675800638599,1
0.8387575626623319,0.887195067358086,2.486979058437638,-1.0275524697301557,0.4349242397253218,1
1.169277554354747,1.0663211990467716,0.34706820528463667,0.7892300307606498,0.49306542390841995,0
-0.7103462367849471,-0.6109507613109157,-0.042006495288636245,0.6140572758594884,-1.2629242446909494,0
1.7201442071754394,1.5222786251634237,0.7750503759152372,1.1796957715426408,0.6797711510363041,1
-1.2879215758030063,-1.4740130321745792,-1.0146932467218188,0.2910809314367902,0.15877050246381125,0
-0.23960564255635575,-0.07357236624486008,-0.8201558964351823,0.2627539116599183,0.6326124004668409,0
-1.1243308728441346,-1.0831923812174484,-0.19763637551794613,0.24798141452870257,0.7703675800638599,1
2.3544755043629024,1.5874154003229464,-0.39217372580458176,0.4980713189641841,0.1474547049435572,1
-0.393180588191216,-0.4481088234121111,0.4637906154566184,-1.1762733767173916,0.14366342795125064,1
-0.8138423957997444,-0.708655924050198,-0.9757857766644912,-0.23858789391117072,-0.49933633291618795,1
1.5699078473152503,1.3594366872646202,1.125217606431183,-1.0275524697301557,0.14745470494356025,0
0.5917022153366877,0.7569215170390432,0.424883145399291,0.1699766528066363,0.39699526929833345,1
-1.1310080443934756,-1.13204496258709,-0.6645260162058731,-0.2854134006085046,0.7703675800638599,0
0.10093010646007156,0.1381221530235851,-0.6256185461485457,0.5157457478075215,-2.61598784867562,1
0.5783478722380048,0.6917847418795205,0.5416055555712732,2.0247901704065763,-0.41872591473225323,0
0.7653086756195728,0.7894899046188039,0.7750503759152372,-1.2447699277396904,-1.1472594396150797,0
0.5750092864633334,0.4963744164009552,-0.6256185461485457,-0.20457188999354609,-0.7448020909206114,1
0.32461535336301955,0.6266479667199991,-0.4699886659192368,0.9771563591514916,0.5654518474649249,1
-0.12943231199221744,-0.2526984979335457,-0.19763637551794613,-0.23858789391117072,0.7246040079675915,1
0.08089859181204676,0.3009640909223898,0.30816073522730925,2.4479476383879084,0.8582179729568449,1
1.7401757218234641,1.4408576562140214,0.5805130256286006,1.13039947379733,-0.6345574934727997,1
0.154347478854805,0.4149534474515528,0.07471591488334527,-0.20457188999354609,-0.34234474222614314,0
-0.10940079734419264,0.12183795923370531,-0.4699886659192368,1.2444843707908686,0.5442318816676641,1
1.2093405836507973,1.1965947493658156,1.5531997770617825,-0.2647405753829878,0.4349242397253218,1
0.5349462571672837,0.5777953853503576,1.7477371273484192,-1.0275524697301557,-0.6521973598564984,0
-1.5917328812980545,-1.7671285203924272,-0.8590633664925097,0.7182307530094888,0.7642314675372405,0
1.6032937050619591,1.261731524525337,1.8255520674630739,-0.23858789391117072,0.7246040079675915,1
-1.7753550989049518,-1.9788230396608735,-1.1314156568938014,-1.3277232594373092,-1.745100051673511,1
1.6333409770339964,1.4734260437937834,0.9695877262018738,-0.23858789391117072,0.1714259149079248,0
-0.623543006643505,-0.692371730260317,-1.0146932467218188,0.14413687250849555,-0.9176296595655925,0
-0.6068500777701507,-0.8063610867894812,-0.8979708365498371,1.0062170823872607,0.4625699551627949,0
0.5115761567445876,0.8057740984086847,1.4364773668898012,1.3420602797021652,0.38895224416682367,1
-0.9640787556599323,-1.1483291563769704,-1.0925081868364739,1.0357124955864176,0.8980327851535344,0
0.284552324066969,0.2683957033426291,-0.5088961359765642,2.013572114019655,0.2671273993775455,1
2.3177510608415233,2.027088632649719,1.7477371273484192,-0.3021394149930495,0.9147871524479079,1
-1.2712286469296519,-1.4577288383846987,-1.0146932467218188,0.0983481549291671,-0.06995461701436291,0
0.9823167509731788,1.0988895866265322,-0.6645260162058731,-0.9907872105969641,0.19426505603315042,1
-1.3713862201697777,-1.4414446445948184,-0.4699886659192368,1.5886246829193649,0.547049539483793,0
-0.10940079734419264,0.17069054060334696,0.34706820528463667,1.4682941999040187,0.44732409824195263,0
-1.5583470235513457,-1.7182759390227862,-0.7423409563205282,-0.860803626136406,0.452147150934029,0
-1.0909450150974258,-1.1483291563769704,-1.2092305970084551,-0.2854134006085046,0.9337153069245697,0
1.3595769435109863,1.2942999121050978,-0.19763637551794613,-0.7950360508467857,0.7246040079675976,1
0.5115761567445876,0.5126586101908361,-0.8979708365498371,-0.8420663036097207,0.5472318584665374,1
-0.4833224041073286,-0.5132455985716325,-0.7423409563205282,0.9023004181866974,0.4008037776430566,0
-1.2378427891829433,-1.294886900485894,-0.6645260162058731,-0.18350541791655345,-1.0075292609272835,0
-1.3647090486204358,-1.4902972259644596,-0.9368783066071648,-1.2447699277396904,-2.877344211652754,0
0.9389151359024579,0.887195067358086,-0.042006495288636245,-0.3119351914445518,0.3892228840555374,1
-2.23274135003486,-2.516201434726928,-0.9757857766644912,1.3954033178849374,0.9138059393161111,1
-1.0108189565053247,-1.0343397998478072,-0.8590633664925097,2.5279240423434115,0.738624715397805,0
2.007262583797133,1.9619518574901962,2.3702566482656566,0.38765591793311716,0.60701985320315,1
0.06086707716402102,0.39866925366167305,2.17571929797902,-0.9907872105969641,-1.133362367310057,0
-0.43324361748726564,-0.5620981799412741,-0.8201558964351823,0.42184599416090746,0.7383598582433086,0
-0.43658220326193703,-0.04100397866509937,1.4753848369471287,-0.30944167859560884,0.5095337449462183,0
1.1325531108333677,0.9360476487277276,0.424883145399291,-1.0697714212619565,0.13573986933237103,0
0.5716707006886629,0.5452269977705968,-0.8201558964351823,-0.2647405753829878,0.7223937745070849,0
-0.5066925045300248,-0.48067721099187183,-0.4699886659192368,0.8356261477525915,-2.877344211652754,0
0.20776485124953936,0.07298537786406369,-1.2092305970084551,1.05080176949942,0.632612400466844,0
-0.8772755255184902,-1.0017714122680466,-1.1314156568938014,0.04137947050253027,0.6689517096464018,0
1.3963013870323653,1.1803105555759346,0.5026980855139458,-0.20457188999354609,0.32146896944546055,0
-0.8505668393211235,-0.8226452805793609,-0.7034334862632008,0.35809571237952,0.4430315341572034,1
0.4247729266031455,0.6755005480896408,0.15253085499800056,-0.2854134006085046,0.5188317371298173,1
-1.4314807641138532,-1.6042865824936232,-0.7812484263778549,-0.8814639298608375,0.8724540736502504,0
-0.7103462367849471,-0.7249401178400788,-0.8201558964351823,-1.2447699277396904,-1.1472594396150797,0
-0.14278665509090127,-0.2526984979335457,-1.0536007167791464,1.3435513894779476,0.0668767983585584,1
1.1926476547774432,1.1965947493658156,3.6152956901001296,-0.31593798731699807,0.9852826811170627,0
-1.1510395590415012,-1.180897543956731,-1.0925081868364739,1.7383643959993589,0.6505789051481488,1
0.8988521066064074,1.0988895866265322,0.424883145399291,0.395220741062326,0.3367832254686306,0
-0.4232278601632532,-0.5620981799412741,-0.0030990252313095523,0.2627539116599183,-1.2002707871751115,1
0.6751668597034592,0.8383424859884455,-0.2754513156326002,0.44358475508225265,-0.32669794625044457,0
1.3028209853415813,1.0500370052568906,2.486979058437638,-0.33559607702581123,-0.6683226601952835,1
-1.438157935663195,-1.6042865824936232,-0.8979708365498371,-1.2447699277396904,0.32146896944546055,0
0.6918597885768136,0.8220582921985645,1.4753848369471287,1.3969711556232807,0.9289856500149966,0
-1.177748245238868,-1.2297501253263727,-0.8201558964351823,0.20956497175801325,0.8335101880816776,0
1.6466953201326802,1.5385628189533047,1.7477371273484192,-1.1762733767173916,-0.8740755636124581,1
0.925560792803774,0.8383424859884455,1.7866445974057465,-0.22275850878342973,0.8754040619411921,1
-0.3264088726977987,-0.39925624204246946,-0.9368783066071648,-0.2941967980937935,0.3287122305858288,0
-1.8287724712996858,-1.8974020707114712,-0.8590633664925097,0.8356261477525915,-1.4086158025922135,1
-0.42656644593792464,-0.6272349551007955,0.7361429058579098,-1.2447699277396904,0.32146896944546055,1
0.22111919434822228,0.5452269977705968,0.8139578459725642,-0.20457188999354609,0.7239263181399304,0
-1.2311656176336014,-1.2786027066960137,-0.08091396534596365,-0.23858789391117072,-1.0525144259758576,1
-0.18618827016162232,-0.15499333519426242,-0.9757857766644912,2.474835934246082,-0.2872411341439597,0
-0.5834799773474545,-0.22013011035378385,-0.23654384557527283,-0.3119351914445476,0.3892228840555374,1
0.29790666716565284,0.21954312197298745,-0.4699886659192368,0.10819525343260657,0.7695891730161702,1
0.0208040478679714,0.1055537654438244,1.864459537520401,-1.1762733767173916,-0.09393326566432841,1
-0.5300626049527211,-0.5620981799412741,-0.4699886659192368,0.3414797805288508,-0.06176642333864539,0
0.8287418053383195,0.9197634549378478,2.1368118279216923,2.741723782901308,0.9276148565107306,1
1.5064747175965036,1.1803105555759346,-0.08091396534596365,-0.3373489142384843,0.9790089585165923,1
-0.717023408334289,-0.6598033426805563,-1.0146932467218188,-0.005010845370048383,0.7095439080645307,0
-0.34977897312049405,-0.3829720482525885,-0.7423409563205282,1.049258965149128,0.9146180196014363,0
-1.1911025883375508,-1.4414446445948184,-0.8201558964351823,0.7294425869331056,-9.234410477993777,1
-1.2745672327043225,-1.3437394818555357,-0.7812484263778549,-0.9584827191501256,0.5188317371298173,0
1.0791357384386333,0.9360476487277276,2.17571929797902,-0.018617360651740935,0.3930638156627969,1
1.4497187594270988,1.147742167996174,0.891772786087219,-1.0275524697301557,0.4349242397253172,0
0.3112610102643358,0.4149534474515528,0.34706820528463667,-0.22275850878342973,0.14366342795125064,0
-1.1477009732668297,-1.0994765750073288,-0.8590633664925097,0.7859899017363464,-1.0883201322262108,0
0.8220646337889777,0.7243531294592824,-0.8590633664925097,0.8997795272862102,0.7004250826311376,0
-1.3480161197470817,-1.5554340011239816,-0.9757857766644912,-0.8093779954254621,-1.4043743946612788,0
0.6751668597034592,0.8057740984086847,-0.7812484263778549,-0.2854134006085046,0.3554840102691091,1
1.0490884664665963,1.0011844238872503,1.3197549567178195,-1.2447699277396904,-2.877344211652754,1
-0.6903147221369222,-0.8226452805793609,-0.8979708365498371,-1.2447699277396904,-0.08098837924900924,0
0.12763879265743827,0.12183795923370531,-0.4699886659192368,-0.22275850878342973,0.8754040619411921,1
0.9355765501277864,0.7406373232491622,0.15253085499800056,2.8748106246668637,0.5743062938481823,1
-0.4232278601632532,-0.5458139861513932,-0.7423409563205282,-0.25247296303284644,-1.5046771466154296,0
0.6451195877314221,0.9849002300973693,0.30816073522730925,2.0378774413673537,0.9357305560451038,1
-0.37982624509253216,-0.17127752898414333,-0.2754513156326002,-0.23858789391117072,-0.7171333020638021,1
1.075797152663963,0.9849002300973693,-0.11982143540329107,-1.1762733767173916,-0.4598035826593022,1
0.06086707716402102,0.17069054060334696,-0.7812484263778549,-1.2447699277396904,-2.877344211652754,1
-0.5267240191780496,-0.6109507613109157,-0.8201558964351823,-0.9298733767164328,0.17497319354045682,0
-1.257874303830968,-1.294886900485894,-0.9757857766644912,0.4676768956300629,0.9404296154177786,0
-0.34644038734582355,-0.31783527309306714,-0.35326625574725506,-0.20457188999354609,0.32146896944546055,0
-1.8955441867931027,-2.060244008610276,-0.7034334862632008,-0.33946600492994944,0.7348980931359669,0
-1.0008031991813124,-1.180897543956731,-0.4699886659192368,0.8304952232754652,0.8949804217042461,0
1.9204593536556902,1.489710237583663,-0.39217372580458176,-0.2854134006085046,0.7703675800638599,1
-1.8755126721450779,-2.011391427240634,-0.8201558964351823,-0.2647405753829878,-0.03922841146868,0
-0.30971594382444445,-0.4643930172019909,-0.9757857766644912,0.7465500083808497,-0.9726516804448487,0
1.2761122991442146,1.1151737804164132,1.6310147171764373,3.2265100405134755,0.9726865876641326,1
0.37803272575775304,0.7569215170390432,0.7750503759152372,-1.1762733767173916,0.14366342795125064,0
1.1659389685800763,1.1640263617860538,2.3702566482656566,0.44858185290955255,0.7701683809811214,1
0.601717972660701,0.5777953853503576,-0.6645260162058731,-1.0697714212619565,0.4453224452511922,1
-1.2345042034082727,-1.5391498073341012,-1.325953007180438,0.7486170661073592,0.059031616934502734,1
-0.35645614466983594,-0.2852668855133064,-0.8979708365498371,-1.3277232594373092,-1.0075292609272835,0
1.616648048160642,1.4408576562140214,-0.31435878568992764,1.551233423142058,0.7870664182723968,0
-0.6335587639675174,-0.4643930172019909,-0.042006495288636245,-1.1762733767173916,0.5095337449462183,0
-1.214472688760247,-1.2786027066960137,-0.8590633664925097,1.0357124955864176,0.8980327851535389,0
0.8554504915356863,0.773205710828923,-0.6645260162058731,-0.2854134006085046,0.7703675800638599,1
0.7619700898449023,0.6917847418795205,1.3197549567178195,-0.22275850878342973,-0.09393326566432841,0
1.4029785585817072,1.3105841058949785,-0.2754513156326002,-1.0697714212619565,0.4453224452511922,1
-1.2979373331270185,-1.6368549700733839,-1.3648604772377644,1.6681796704696403,0.6554878569881009,1
-0.6268815924181755,-0.3829720482525885,-0.31435878568992764,-1.1762733767173916,-0.825673899654273,1
1.0390727091425838,1.2128789431556954,1.864459537520401,-0.2647405753829878,0.909076890919322,0
-0.03595191030143346,0.3335324785021516,1.2030325465458374,0.20594401440912768,0.6550396396566115,0
-0.10272362579485073,-0.39925624204246946,-1.0536007167791464,-0.30935500910046043,-0.7296198625755886,0
-1.7953866135529772,-1.929970458291232,-0.9368783066071648,0.29108093143678604,0.9051124296105276,0
0.5716707006886629,0.9360476487277276,0.8528653160298916,0.9023004181866974,0.6616209418654243,1
1.4463801736524282,1.1314579742062931,-0.08091396534596365,-1.1762733767173916,-1.8434128912179801,0
-0.48999957565667046,-0.39925624204246946,-0.5867110760912183,1.0848001585550322,-0.17808551261357292,1
-0.6469131070662012,-0.4643930172019909,-0.35326625574725506,0.14165191546536832,0.6616209418654243,0
-0.4098735170645703,-0.2689826917234255,0.9306802561445464,-1.2447699277396904,-0.7448020909206114,1
0.6851826170274726,0.4963744164009552,-0.9368783066071648,1.2316402389887904,0.906417821036751,1
-1.1042993581961087,-1.0343397998478072,-0.11982143540329107,-0.2941967980937935,-1.1937826516380645,0
-1.5616856093260167,-1.8485494893418295,-0.8590633664925097,0.3414797805288475,0.5654518474649279,0
-1.30127591890169,-1.294886900485894,-0.6256185461485457,1.5556864448741288,0.7695891730161702,0
1.3295296715389482,1.1640263617860538,-0.8590633664925097,-0.2647405753829878,0.6216073561375575,1
-1.3213074335497148,-1.6694233576531445,-1.0925081868364739,-0.22275850878342973,0.5095337449462183,1
1.092490081537317,1.0988895866265322,0.4637906154566184,0.641579676489415,0.1714259149079248,1
0.9889939225225208,0.9686160363074884,-0.39217372580458176,0.3000805015968256,0.09882692519205598,1
0.9889939225225208,0.8220582921985645,0.891772786087219,-0.20457188999354609,0.7239263181399272,0
-0.6802989648129099,-0.8063610867894812,-0.6256185461485457,-0.9584827191501256,0.9337153069245697,0
1.169277554354747,1.147742167996174,-0.23654384557527283,-0.9584827191501256,0.10394816733506354,1
0.7719858471689147,0.9360476487277276,0.9306802561445464,-0.23858789391117072,0.3892228840555374,1
-0.9173385548145407,-0.8552136681591217,-0.6256185461485457,0.718230753009492,-0.3438089785596575,0
-1.0475434000267039,-0.9040662495287634,-0.4310811958619091,1.3234520447415468,-0.046371054239687806,0
1.523167646469858,1.2291631369455762,-0.31435878568992764,1.709946964417379,0.9276148565107306,1
1.7334985502741223,1.5874154003229464,1.6310147171764373,0.169976652806633,0.10932236304289847,1
0.08089859181204676,-0.089856560034741,-0.9757857766644912,2.080711085312515,0.6868825987341605,0
0.5583163575899791,0.9197634549378478,0.30816073522730925,0.08861453347215315,0.5295835020685865,1
0.8688048346343692,0.903479261147967,-0.08091396534596365,1.4409310979919314,0.8094617247486076,1
1.6834197636540593,1.392005074844381,0.11362338494067267,-1.0697714212619565,-1.8552149766527195,1
1.6433567343580087,1.4408576562140214,1.2808474866604922,-0.25247296303284233,-1.8552149766527195,1
-0.8906298686171741,-0.936634637108524,-0.8201558964351823,1.1524527601726564,0.47858418301969613,0
0.3145995960390062,0.4800902226110754,-0.23654384557527283,-0.23858789391117072,0.3892228840555374,0
-0.13277089776688886,-0.6109507613109157,-1.1314156568938014,-1.3277232594373092,0.17721636170168514,1
1.1726161401294173,1.0500370052568906,0.3859756753419636,0.09020143605119225,0.18929239797371442,1
-1.1109765297454506,-1.115760768797209,-1.0146932467218188,-0.2524729630328498,-1.5046771466154296,0
0.2878909098416395,0.6266479667199991,0.3859756753419636,2.277945526451376,0.40638368980368256,0
0.8754820061837111,0.6103637729301193,1.59210724711911,-0.20457188999354609,0.7239263181399272,1
0.1343159642067802,0.21954312197298745,-0.8590633664925097,-0.23858789391117072,0.3892228840555374,0
0.04083556251599621,-0.008435591085338659,-0.6645260162058731,-1.1187554643117514,0.05384176014348333,0
-0.0659991822734716,0.1055537654438244,-0.08091396534596365,-1.1187554643117514,-1.0525144259758576,0
1.292805228017569,1.2128789431556954,2.2535342380936747,-1.3277232594373092,0.6243911935844265,0
-0.6636060359395556,-0.6109507613109157,0.07471591488334527,-1.2447699277396904,0.3214689694454575,1
0.5115761567445876,0.7406373232491622,0.30816073522730925,-1.1762733767173916,-0.45980358265929916,0
-1.127669458618805,-1.360023675645416,-0.7812484263778549,-0.9584827191501256,0.7703675800638599,1
-0.10272362579485073,0.15440634681346602,-0.31435878568992764,-1.0697714212619565,0.4453224452511922,0
-0.8939684543918446,-0.8552136681591217,-0.5088961359765642,1.6322571073084908,-0.06473505695850698,0
-1.3046145046763606,-1.4577288383846987,-0.8590633664925097,0.3000805015968256,0.7695891730161702,0
0.9823167509731788,0.9686160363074884,-0.5088961359765642,-1.1762733767173916,-1.1915442166492451,1
0.9389151359024579,0.8546266797783253,2.3702566482656566,1.3646644926061446,0.17768885386970623,0
0.9188836212544321,0.8709108735682062,1.7866445974057465,-1.1762733767173916,-0.825673899654273,1
-1.3380003624230692,-1.2297501253263727,-0.1587289054606187,0.14413687250849555,0.12319576813409401,0
-1.4548508645365494,-1.5391498073341012,-0.9757857766644912,-0.18350541791655345,-0.5603544290445391,1
-0.11273938311886313,0.12183795923370531,0.424883145399291,-1.3277232594373092,0.17721636170168514,0
0.4748517132232084,0.2683957033426291,-0.9757857766644912,-1.3277232594373092,-1.0075292609272835,1
0.28121373829229857,0.4475218350313147,2.1368118279216923,-1.0697714212619565,0.6463658013874533,1
1.5198290606951874,1.2128789431556954,0.9695877262018738,-0.22275850878342643,-0.09393326566432841,1
-0.012581809878737232,-0.23641430414366477,-0.8590633664925097,-1.0697714212619565,0.9559483773062729,0
1.4096557301310493,1.0826053928366526,-0.8201558964351823,1.9147261496294508,0.5266431674193992,1
-0.940708655237237,-1.1646133501668507,-1.0536007167791464,0.5780253589781154,0.4444579631491869,0
0.05418990561468003,0.2683957033426291,-0.7034334862632008,-0.37042455119893697,0.9852826811170627,1
0.2878909098416395,0.5615111915604778,-0.08091396534596365,0.3414797805288475,0.4430315341572034,1
-1.6217801532700922,-1.8159811017620688,-0.7423409563205282,-0.23858789391117072,-1.0525144259758608,0
0.8854977635077235,1.01746861767713,0.15253085499800056,1.0769231563569392,0.738624715397805,0
-2.0691506470759875,-2.2068017527192,-0.8201558964351823,0.2910809314367902,0.2883323798447051,1
0.7552929182955603,0.5940795791402385,2.097904357864365,-0.9907872105969641,0.9051124296105307,1
1.4664116883004532,1.4245734624241417,1.9422744776350558,-0.2854134006085046,-0.39912351853301986,1
-1.171071073689526,-1.066908187427568,-0.23654384557527283,-0.20457188999354609,-1.4086158025922166,0
-0.33976321579648167,-0.41554043583234923,-0.7812484263778549,-0.9298733767164328,0.8335101880816745,0
-1.2445199607322852,-1.2786027066960137,-0.5478036060338917,0.8763261247446167,0.4798917357586839,0
1.299482399566911,1.1640263617860538,0.191438325055327,0.3000805015968256,0.7695891730161702,1
1.1893090690027717,1.1314579742062931,0.7750503759152372,0.061668740490195294,0.6721402425050633,1
-0.34977897312049405,-0.6435191488906765,-1.1314156568938014,0.9794186281576176,0.8630796862220448,1
-1.7753550989049518,-1.8485494893418295,-0.2754513156326002,-1.2447699277396904,0.32146896944546055,1
-0.7704407807290224,-0.5946665675210349,0.15253085499800056,0.3455890855242635,-0.017516092709522552,0
0.18773333660151365,0.15440634681346602,-0.8979708365498371,-0.8249953832983808,0.6987287746036092,0
0.4514816128005122,0.6103637729301193,1.2808474866604922,1.233959681095079,0.8144779566835685,0
0.7586315040702308,0.6266479667199991,-0.7034334862632008,-0.9907872105969641,0.4625699551627949,0
1.342884014637632,1.0988895866265322,1.9422744776350558,-0.22275850878342973,-0.825673899654273,1
0.2545050520949309,0.4800902226110754,1.5142923070044552,-0.3106407336410819,-1.0075292609272835,0
-0.21623554213366045,0.007848602704542263,0.11362338494067267,-0.30944167859560884,-0.4598035826593022,0
0.37803272575775304,0.5126586101908361,1.5142923070044552,2.2054426573043306,0.9397677771850753,0
-0.8705983539691483,-1.13204496258709,-0.5478036060338917,0.33235162889085934,0.6463658013874533,1
-1.3914177348178025,-1.0994765750073288,1.4364773668898012,-0.3021394149930495,0.9147871524479079,1
-0.23960564255635575,-0.334119466882948,-0.9368783066071648,0.024895704880968303,0.7643245106531793,0
1.0958286673119877,1.1151737804164132,-0.5478036060338917,-0.9907872105969641,0.020027480715057576,1
0.9355765501277864,1.0011844238872503,1.2808474866604922,1.167188761541999,1.0599851318796516,1
-0.4966767472060124,-0.31783527309306714,-0.5088961359765642,1.1546212422544515,0.4625699551627949,0
1.1492460397067221,1.4245734624241417,2.60370146860962,0.8578129225200739,-0.6908198928623227,1
0.9923325082971913,0.7569215170390432,1.125217606431183,1.5354657209397191,0.925951428520529,0
0.9489308932264703,0.9849002300973693,2.3313491782083298,-0.9584827191501256,0.3554840102691091,1
0.9288993785784454,0.9686160363074884,0.34706820528463667,-0.2854134006085046,0.10394816733506354,1
